0.00055492,0.00075366,0.00063257,0.00095485,0.00087299,0.0003769
0.00064844,0.00080081,0.00064817,0.001106,0.00095006,0.00041535
0.00061527,0.00077803,0.00063657,0.0010428,0.00091577,0.00039884
0.00025949,0.00058484,0.0007167,0.00031783,0.00067155,0.00025504
0.00045575,0.00071871,0.00066278,0.00074646,0.00077969,0.00033634
